"filename", "language", "C++", "Python", "Markdown", "Shell Script", "Batch", "XML", "CSS", "PowerShell", "Makefile", "C", "ARM", "Lua", "Properties", "Log", "Docker", "Ini", "LinkerScript", "Perl", "DSDL", "Objective-C", "HTML", "YAML", "CMake", "pip requirements", "C#", "JSON", "JavaScript", "Java", "Swift", "XSL", "PHP", "F#", "TypeScript", "Ruby", "comment", "blank", "total"
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/UARTDriver.h", "C++", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 39, 230
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/Util.cpp", "C++", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 38, 263
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/Util.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 17, 99
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/bxcan.hpp", "C++", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 50, 331
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/fdcan.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 13, 91
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5/README.md", "Markdown", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 131
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/README.md", "Markdown", 0, 0, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 575
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeGreen-solo/README.md", "Markdown", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeSolo/README.md", "Markdown", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/KakuteF4/README.md", "Markdown", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 98
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/KakuteF7/README.md", "Markdown", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 103
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/KakuteF7Mini/README.md", "Markdown", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 98
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/PH4-mini/README.md", "Markdown", 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 403
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/Pixhawk1/README.md", "Markdown", 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 507
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/Pixhawk4/README.md", "Markdown", 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 394
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/Pixracer/README.md", "Markdown", 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 447
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/board.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 27, 295
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/board.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 45
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/bouncebuffer.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 10, 156
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/bouncebuffer.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 55
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/chconf.h", "C++", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464, 86, 748
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/chibios_board.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 47, 232
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/chibios_common.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 50, 335
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/common.ld", "LinkerScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 27, 193
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/cstdio", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/ffconf.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 63, 273
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/flash.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 104, 647
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/flash.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 33
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/halconf.h", "C++", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 75, 538
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/hrt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 12, 117
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/hrt.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/malloc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 37, 290
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/mcuconf.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 49
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/ppm.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 29
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/spi_hook.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stdio.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 55
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stm32_util.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 37, 354
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stm32_util.h", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 21, 97
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stm32f1_mcuconf.h", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 16, 181
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stm32f47_mcuconf.h", "C++", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 33, 406
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stm32h7_mcuconf.h", "C++", 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 40, 445
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/stubs.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 27, 205
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/usbcfg.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 36, 365
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/usbcfg.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 6, 59
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/usbcfg_common.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 98
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/usbcfg_dualcdc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 50, 501
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/watchdog.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 15, 123
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/common/watchdog.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 46
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F100xB.py", "Python", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 56
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F103xB.py", "Python", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 106
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F105xC.py", "Python", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 105
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F405xx.py", "Python", 0, 640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 659
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F407xx.py", "Python", 0, 748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 768
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F412Rx.py", "Python", 0, 693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 713
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F427xx.py", "Python", 0, 760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 780
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F469xx.py", "Python", 0, 772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 791
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F745xx.py", "Python", 0, 887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 918
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F767xx.py", "Python", 0, 1142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 1162
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32F777xx.py", "Python", 0, 1145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 1165
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/STM32H743xx.py", "Python", 0, 1230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 1250
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/addfunc_parse.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 70
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/af_parse.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 93
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/chibios_hwdef.py", "Python", 0, 1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 182, 1763
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/dma_parse.py", "Python", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 90
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/scripts/dma_resolver.py", "Python", 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 53, 422
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/sdcard.cpp", "C++", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 30, 229
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/sdcard.h", "C++", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 21
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/shared_dma.cpp", "C++", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 22, 215
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/shared_dma.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 25, 107
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/stdio.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 18, 142
"/home/bob/ardupilot/libraries/AP_HAL_ChibiOS/system.cpp", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 28, 215
"/home/bob/ardupilot/libraries/AP_HAL_Empty/AP_HAL_Empty.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 22
"/home/bob/ardupilot/libraries/AP_HAL_Empty/AP_HAL_Empty_Namespace.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/home/bob/ardupilot/libraries/AP_HAL_Empty/AP_HAL_Empty_Private.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 20
"/home/bob/ardupilot/libraries/AP_HAL_Empty/AnalogIn.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 42
"/home/bob/ardupilot/libraries/AP_HAL_Empty/AnalogIn.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/home/bob/ardupilot/libraries/AP_HAL_Empty/Flash.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/home/bob/ardupilot/libraries/AP_HAL_Empty/GPIO.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 53
"/home/bob/ardupilot/libraries/AP_HAL_Empty/GPIO.h", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"/home/bob/ardupilot/libraries/AP_HAL_Empty/HAL_Empty_Class.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 74
"/home/bob/ardupilot/libraries/AP_HAL_Empty/HAL_Empty_Class.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/home/bob/ardupilot/libraries/AP_HAL_Empty/I2CDevice.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 96
"/home/bob/ardupilot/libraries/AP_HAL_Empty/OpticalFlow.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 24
"/home/bob/ardupilot/libraries/AP_HAL_Empty/RCInput.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 32
"/home/bob/ardupilot/libraries/AP_HAL_Empty/RCInput.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/home/bob/ardupilot/libraries/AP_HAL_Empty/RCOutput.cpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30
